platform,type,id,parent_id,url,author,title,text,like_count,reaction_count,view_count,retweet_count,reply_count,comment_count,source,timestamp,parties_mentioned,is_palladam_related,nlp_sentiment,nlp_sentiment_score,nlp_trend_score,region
youtube,post,gMaO36iSB0s,,https://www.youtube.com/watch?v=gMaO36iSB0s,News18 Tamil Nadu,🔴LIVE: TVK Vijay Candidate List 2026 | தவெக வேட்பாளர் பட்டியல்.. எந்த தொகுதியில் யார் யார்?,,,,41797,,,,scrapy_youtube,2026-03-30T21:58:20.696889,"dmk,admk,tvk",False,neutral,0.8974,0.9302,tamil_nadu_general
youtube,post,4ZvQEXCFmaw,,https://www.youtube.com/watch?v=4ZvQEXCFmaw,CNBC-TV18,TVK Vijay Speech LIVE | Tamil Nadu Elections | தவெக வேட்பாளர்கள் பட்டியல் வெளியீடு | N18L,,,,64039,,,,scrapy_youtube,2026-03-30T21:58:20.695892,"dmk,admk,tvk",False,neutral,0.8399,0.9302,tamil_nadu_general
twitter,post,2038569775815872628,,https://twitter.com/MrKonguverse/status/2038569775815872628,Mr Kongu MrKonguverse · 11h Kasturi KasthuriShankar · 11h,,"What a load of crap kasturi ! ADMK has Gounders , DMK has Muslim votes to propel them to victory in tight races.  For BJP, Brahmins in Tamil Nadu  have been the most steadfast  , reliable voter bloc . They are the caralyst for converting and consolidating Hindutva supporters across other communities. Losing",,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.301753,"dmk,admk",False,negative,0.9044,0.9302,tamil_nadu_general
twitter,post,2038654227959218491,,https://twitter.com/MrKonguverse/status/2038654227959218491,Mr Kongu MrKonguverse · 5h,,CNN News 18 – Vote Vibe Tamil Nadu Opinion poll (as on date) / week before   ADMK + is surging week by week   DMK+: 39% | (104-114) / 113 -123  ADMK +: 40% | (115-125) / 106 - 116 TVK: 13% | (2-8) / 2-8 NTK: 4% Others: 5%,,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.292249,"dmk,admk,tvk",False,neutral,0.7921,1.3953,tamil_nadu_general
twitter,post,2038654227959218491,,https://twitter.com/MrKonguverse/status/2038654227959218491,Mr Kongu MrKonguverse · 5h,,CNN News 18 – Vote Vibe Tamil Nadu Opinion poll (as on date) / week before  ADMK+ is surging week by week   DMK+: 39% | (104-114) / 113 -123 ADMK+: 40% | (115-125) / 106 - 116 TVK: 13% | (2-8) / 2-8 NTK: 4% Others: 5%,,,,,,,scrapy_twitter_auth,2026-03-30T21:58:52.030141,"dmk,admk,tvk",False,neutral,0.804,1.3953,tamil_nadu_general
facebook,post,cef46906caf190f4,,https://www.facebook.com/search/posts?q=kongu%20admk%20OR%20kongu%20aiadmk%20OR%20kongu%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,"They forget that Tamilnadu has 234 seats. They had won 136 seats in 2016 and now almost halved. That too ADMK was in power, had enormous money bags and above all all powerful Modiji and Amit Shah extending all out support, raiding rival DMK party's key people who were handling resources to at least partially…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:59:38.948338,"dmk,admk",False,negative,0.6292,0.9302,tamil_nadu_general
facebook,post,7fb714b0d7a97a43,,https://www.facebook.com/search/posts?q=kongu%20admk%20OR%20kongu%20aiadmk%20OR%20kongu%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,"During pep talks with many of my good friends, I find them revel  declaring that ADMK alliance performed well winning 75 seats. They forget that Tamilnadu has 234 seats. They had won 136 seats in 2016 and now almost halved. That too ADMK was in power, had enormous money bags and above all all powerful Modiji and Amit Shah extending all out support, raiding rival DMK party's key people who were handling resources to at least partially…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:59:38.947338,"dmk,admk",False,positive,0.3577,0.9302,tamil_nadu_general
facebook,post,7fb714b0d7a97a43,,https://www.facebook.com/search/posts?q=kongu%20admk%20OR%20kongu%20aiadmk%20OR%20kongu%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,"During pep talks with many of my good friends, I find them revel  declaring that ADMK alliance performed well winning 75 seats. They forget that Tamilnadu has 234 seats. They had won 136 seats in 2016 and now almost halved. That too ADMK was in power, had enormous money bags and above all all powerful Modiji and Amit Shah extending all out support, raiding rival DMK party's key people who were handling resources to at least partially…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:59:38.946337,"dmk,admk",False,positive,0.3577,0.9302,tamil_nadu_general
facebook,post,70f566db73ff9e09,,https://www.facebook.com/search/posts?q=kongu%20admk%20OR%20kongu%20aiadmk%20OR%20kongu%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,"GREEN SHOOTS RISE FOR THE LOTUS IN TAMIL NADU LOCAL BODY ELECTIONS * Singham , the Leader, single handedly makes the difference!…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:59:38.932553,"dmk,admk",False,positive,0.5725,0.0,tamil_nadu_general
facebook,post,70f566db73ff9e09,,https://www.facebook.com/search/posts?q=kongu%20admk%20OR%20kongu%20aiadmk%20OR%20kongu%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,"GREEN SHOOTS RISE FOR THE LOTUS IN TAMIL NADU LOCAL BODY ELECTIONS * Singham , the Leader, single handedly makes the difference!…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:59:38.932553,"dmk,admk",False,positive,0.5725,0.0,tamil_nadu_general
facebook,post,2769abef5b8e92ce,,https://www.facebook.com/search/posts?q=kongu%20admk%20OR%20kongu%20aiadmk%20OR%20kongu%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,GREEN SHOOTS RISE FOR THE LOTUS IN TAMIL NADU LOCAL BODY ELECTIONS,,,,,,,scrapy_facebook_search,2026-03-30T21:59:38.932553,"dmk,admk",False,positive,0.5124,0.0,tamil_nadu_general
